created_at,text,cleaned_text
Tue Aug 19 13:55:50 +0000 2025,Penanganan awal pohon tumbang berjenis Sonokeling dengan tinggi 3 meter. Penyebab tumbang diduga karena hujan deras dan angin kencang. Tim BPBD melakukan pemotongan dan perantingan untuk pohon yang menutupi jalan. https://t.co/wGqAiATz3e,tangan pohon tumbang jenis sonokeling meter sebab tumbang duga hujan deras angin kencang tim bpbd potong anting pohon tutup jalan url
Tue Aug 19 13:48:49 +0000 2025,Hujan Deras dan Angin Kencang Sebabkan Pohon Tumbang yang Robohkan Rumah di Sleman https://t.co/gKxztT5qiG,hujan deras angin kencang sebab pohon tumbang roboh rumah sleman url
Tue Aug 19 13:15:06 +0000 2025,Dampak Angin Kencang di Sleman Pohon Tumbang hingga Genting Beterbangan https://t.co/bJ7GCQUbY6 https://t.co/FozBfzvemU,dampak angin kencang sleman pohon tumbang hingga genting bangan url url
Tue Aug 19 13:03:53 +0000 2025,Sejumlah Ruas Jalan di Banjarmasin Tergenang Masyarakat Diminta Waspada Banjir Hingga Pohon Tumbang https://t.co/GlDZGWQOMt lewat @banjarmasinpost,ruas jalan banjarmasin genang masyarakat waspada banjir hingga pohon tumbang url user
Tue Aug 19 12:42:44 +0000 2025,ada pohon tumbang di tmpt yg aku lewatin tadi sore terima kasih tuhan masi beri aku keselamatan ,pohon tumbang tmpt lewatin sore terima kasih tuhan mas selamat
Tue Aug 19 12:38:00 +0000 2025,@straipn Gue mah Santuy tapi Ngerti kalau Rekening Dormant bikin uang haram tumbuh subur sementara pohon-pohon yang harusnya hidup malah tumbang.,user santuy ngerti rekening dormant uang haram tumbuh subur pohon pohon hidup tumbang
Tue Aug 19 12:34:20 +0000 2025,tmi aja gw hari ini uda liat 4 pohon tumbang emg serem bgt tembalang kalo ujan angin tu wksijwkskwiskskjs jd inget taun lalu gw kecelakaan jg pas ujan ujan gara2 pohon tumbang. Ampe skrg kalo motoran trs ujan angin masih merinding dan ciut nyali gw,tmi uda lihat pohon tumbang rem tembalang kalo ujan angin wksijwkskwiskskjs inget taun celaka ujan ujan gara pohon tumbang kalo motor ujan angin merinding ciut nyali
Tue Aug 19 12:29:49 +0000 2025,@straipn Kalau pohon bisa teriak dunia pasti udah gaduh. Tapi kenyataannya mereka tumbang sementara uangnya nyenyak di Rekening Dormant. Santuy tapi Ngerti.,user pohon teriak dunia gaduh nyata tumbang uang nyenyak rekening dormant santuy ngerti
Tue Aug 19 12:21:12 +0000 2025,Angin Kencang Menerjang Wilayah Sragen BPBD: 5 Pohon Tumbang https://t.co/rRKSUxsy9E https://t.co/ByZfcIJYsz,angin kencang terjang wilayah sragen bpbd pohon tumbang url url
Tue Aug 19 12:09:59 +0000 2025,Udan Salah Mongso Buat Baliho Ambruk Pohon Tumbang dan Banjir di Wilayah DIY https://t.co/RwZiyYjAzl,udan salah mongso baliho ambruk pohon tumbang banjir wilayah diy url
Tue Aug 19 12:06:08 +0000 2025,Kalau pohon bisa teriak mungkin dunia udah riuh. Sayangnya pohon cuma bisa tumbang sementara uangnya tumbuh di Rekening Dormant. Yerin Tele totobrut Film Maryam #HAECHANSOLO2025 Jiyoon With CHENLE On Cloud9 9 YEARS WITH NCT DREAM Prabowo SON OF MUSIC HAECHAN DEBUT https://t.co/z1TP56W2sg,pohon teriak dunia riuh sayang pohon tumbang uang tumbuh rekening dormant yerin tele totobrut film maryam jiyoon chenle cloud years nct dream prabowo son music haechan debut url
Tue Aug 19 12:04:09 +0000 2025,Efek hujan deres angin kencang + badai motor di parkiran ada yg ketimpa ranting pohon tumbang nyaris aja motorku kena untung masih selamat gusti https://t.co/PtdTMMVOdY,efek hujan deres angin kencang badai motor parkir timpa ranting pohon tumbang motor kena untung selamat gusti url
Tue Aug 19 11:41:44 +0000 2025,Angin kencang sore tadi wilayah sambilegi Kidul maguwoharjo. Beberapa rumah terdampak kerusakan parah. Dan beberapa pohon tumbang di sertai banjir. https://t.co/I56j5g6F0O,angin kencang sore wilayah sambilegi kidul maguwoharjo rumah dampak rusa parah pohon tumbang serta banjir url
Tue Aug 19 11:25:46 +0000 2025,@DKIJakarta @tamanhutandki @tamanhutandki hayo lahhh gimana ini? Pohon di minta rt dan warga di benahi kapan tau gak di kerjain skrg pohon tuanya udah tumbang karena keropos dan menimpa mobil saya gimana ini???,user user user hayo gimana pohon warga benah tau kerjain pohon tua tumbang keropos timpa mobil gimana
Tue Aug 19 10:35:30 +0000 2025,@ExxaLatifa Ilegal mining itu kayak pohon tumbang bukan cuma alam yang rusak tapi uang haramnya juga ngumpet di Rekening Dormant . Santuy tapi Ngerti ini ancaman ganda!,user ilegal mining kayak pohon tumbang alam rusak uang haram ngumpet rekening dormant santuy ngerti ancam ganda
Tue Aug 19 10:06:36 +0000 2025,(19/08) 16.47 WIB Informasi awal Command Center 112 terima laporan adanya pohon tumbang di Jalan Dr. Soetomo. Petugas menuju lokasi.,wib informasi command center terima lapor pohon tumbang jalan soetomo tugas lokasi
Tue Aug 19 01:59:31 +0000 2025,Bencana Pohon Tumbang di Depan Pendopo Bupati Kuningan: Jalan Siliwangi Sempat Macet! https://t.co/tqEnhjUkIp #PendopoKuningan #anginkencang #pohontumbang #JalanSiliwangi #kemacetan #InfoLaluLintas #BPBD #kuningan #jabarhudang #JawaBarat,bencana pohon tumbang pendopo bupati kuningan jalan siliwangi macet url
Mon Aug 18 16:49:46 +0000 2025,Sudah tidak ada lagi terang sudah dingin lagi hari-hariku. Satu pohon harapku telah tumbang hilang lagi harapan cinta. Entah di mana kini naungmu entah masihkah kau ingat parasku? Dere Tumbang.,terang dingin pohon harap tumbang hilang harap cinta naung kah paras dere tumbang
Mon Aug 18 16:28:21 +0000 2025,Saya mencatat hal terakhir sebelum menutup buku. Setelah badai panjang bernama Sengoku reda Shinto kembali menegakkan tubuhnya seperti pohon tua yang tak pernah benar-benar tumbang. Di balik gema mantra dan jimat ( @UshijimaSensei ),catat hal tutup buku badai nama sengoku reda shinto tegak tubuh pohon tua tak tumbang gema mantra jimat user
Mon Aug 18 15:05:06 +0000 2025,@sheticgrl Innalillahi sorry kak tpi kamu sama temen2 mu gpp kan ? Lain kali klo ujan jgn berenti di bawah pohon ya kak selain takut kyk gini petir atau pohon tumbang jg bahaya.,user innalillahi sorry kak tpi temen tidak apa ujan renti pohon kak takut kayak gin petir pohon tumbang bahaya
Mon Aug 18 13:01:39 +0000 2025,Pohon tumbang di Dasan Agung depan Kantor Inspektorat. 1 unit mobil terseret arus banjir. 9 unit rumah mengalami kerusakan berat. Sebagian warga mengungsi antara lain di SDN 24 Cakranegara rumah warga di Pamotan dan lokasi lain.,pohon tumbang das agung kantor inspektorat unit mobil seret arus banjir unit rumah alami rusa berat warga ungsi sdn cakranegara rumah warga pamotan lokasi
Mon Aug 18 11:58:05 +0000 2025,@lyxney @tanyakanrl iyaa duluu hobi manjat di hutan. ada pohon tumbang ku panjat eh pohonnya malah geser terus kejepit,user user iyaa duluu hobi manjat hutan pohon tumbang panjat pohon geser jepit
Mon Aug 18 09:41:42 +0000 2025,kaki pedes pulang melebihi leg day krn tektok 5 jam gede pangrango yg treknya batu terjal akar pohon dan langganan pohon tumbang,kaki pedes pulang lebih leg day tektok jam gede pangrango trek batu terjal akar pohon langgan pohon tumbang
Mon Aug 18 06:05:48 +0000 2025,18/08 12.08 WIB Command Center 112 terima laporan adanya pohon tumbang menutup Jalan Kenjeran-Jalan Setro. Saat ini petugas menuju ke lokasi untuk melakukan pemotongan. Warga dihimbau untuk menghindari melintas di seiktaran lokasi agar terhindar dari potensi kemacetan. https://t.co/RqtcFvmUuB,wib command center terima lapor pohon tumbang tutup jalan kenjeran jalan setro tugas lokasi potong warga dihimbau hindar lintas seiktaran lokasi hindar potensi macet url
Mon Aug 18 05:31:02 +0000 2025,12.30: Waspadai kemacetan di Jalan Kenjeran karena ada pohon tumbang. Imam pendengar SS mengabarkan pohon itu tumbang diduga setelah mengenai truk kontainer yang melintas. Info sudah diteruskan ke petugas. (ss-rn) https://t.co/QOD12p3v9n,waspada macet jalan kenjeran pohon tumbang imam dengar abar pohon tumbang duga truk kontainer lintas info terus tugas url
Mon Aug 18 04:15:07 +0000 2025,@tanyakanrl Pas lagi main sendiri di halaman belakang rumah hampir ketiban pohon kelapa yg tiba² tumbang ,user main halaman rumah ketiban pohon kelapa tumbang
Sun Aug 17 14:47:28 +0000 2025,@tanyakanrl hampir tenggelam karena jatuh dari pohon tumbang yg dijadiin tumpuan/pijakan waktu nangkep ikan,user tenggelam jatuh pohon tumbang dijadiin tumpu pijak nangkep ikan
Sun Aug 17 13:40:38 +0000 2025,@tanyakanrl Kelas 6 sd pas mau berangkat les sama ortu kmi berdua ketimpa pohon tumbang tapi masih untung karena kami d sela sela ranting besar jd cuma kena ranting kecil dan dedaunan walau ada sedikit lecet juga,user kelas berangkat les ortu kmi dua timpa pohon tumbang untung ranting besar kena ranting dedaunan lecet
Sun Aug 17 12:08:06 +0000 2025,Insiden tragis terjadi pada Minggu sore (17/08/2025) di jalur 2 jalan poros Tenggarong Samarinda. Sebuah pohon besar tumbang dan menimpa pengendara sepeda motor yang tengah melintas. Peristiwa ini menyebabkan 1 orang meninggal dunia di lokasi kejadian. https://t.co/gy28qswnOE,insiden tragis sore jalur jalan poros tenggarong samarinda pohon besar tumbang timpa kendara sepeda motor lintas peristiwa sebab orang tinggal dunia lokasi jadi url
Sun Aug 17 03:43:29 +0000 2025,Hujan deras yang mengguyur Kota Ambon pada Sabtu malam (16/8/2025) memicu tanah longsor disertai pohon tumbang di ruas Jalan Y. Syaranamual Dusun Batu Koneng Desa Poka Kecamatan Teluk Ambon Selengkapnya di https://t.co/VwcGMgpjXW #porostimur #ambon #fyp #fypシ #trending,hujan deras guyur kota ambon malam picu tanah longsor serta pohon tumbang ruas jalan syaranamual dusun batu koneng desa poka camat teluk ambon lengkap url
Sat Aug 16 20:03:47 +0000 2025,@BarisanOpOsisi Kebun karet sering tumbang dan hutan pohon galam boleh diambil sesukanya asal tidak malas,user kebun karet tumbang hutan pohon galam ambil suka malas
Sat Aug 16 17:07:38 +0000 2025, Katri (TBR) Adeste Adipriyanti Pages 30 - 60 = 30 Pages ️ Shadow Killer Pt.1 3 2️ Zia Pages 0 - 107 = 107 Pages ️ Bahasa Pohon-Pohon Tumbang 3 2️ M. Aan Mansyur Pages 0 - 168 = 168 Pages ️ #Augustwithme #Readingather https://t.co/dZl1HzMsUL,katri tbr adeste adipriyanti pages pages shadow killer zia pages pages bahasa pohon pohon tumbang aan mansyur pages pages url
Sat Aug 16 15:25:05 +0000 2025,Pohon itu tumbang tp tidak roboh. Maksud????????¿????,pohon tumbang roboh maksud
Sat Aug 16 14:18:58 +0000 2025,pohon tumbang,pohon tumbang
Sat Aug 16 13:23:07 +0000 2025,Ga ada yg denger tumbuhnya pohon tapi saat pohon itu tumbang semua orang akan membicarakannya begitupun ketika pohonnya berbuah mereka datang hanya untuk mengambil buahnya saja lalu PERGI,denger tumbuh pohon pohon tumbang orang bicara pohon buah ambil buah pergi
Sat Aug 16 07:55:29 +0000 2025,@memefess Pernah kecelakaan mobilnya keguling 5x sampai akhirnya berhenti ngeguking krn nabrak pohon mangga (ikut tumbang). Dah kek di film fast n furious Org lewat yg di lokasi kecelakaan ngira ngga ada yg selamat such miracle!,user celaka mobil guling henti ngeguking nabrak pohon mangga tumbang dah kek film fast furious orang lokasi celaka ngira ngga selamat such miracle
Sat Aug 16 06:29:35 +0000 2025,Buku Ketiga Penulis Indonesia ️ Bahasa pohon-pohon Tumbang - M. Aan Mansyur 3 2/5️ (168 hlm) 16 Agustus 2025 Pinjam di GramDig Buku ini lebih berisikan perenungan mas Aan tentang kematian dan penindasan negeri ini dilengkapi dengan tipografi2 cantik. https://t.co/0iVd0Uig5J,buku tiga tulis indonesia bahasa pohon pohon tumbang aan mansyur hlm agustus pinjam gramdig buku risi renung aan mati tindas negeri lengkap tipografi cantik url
Sat Aug 16 03:06:35 +0000 2025,keputusan istrik bener gausah pergi ternyata ada pohon tumbang didepan kost teman saya,putus istrik gausah pergi pohon tumbang depan kost teman
Fri Aug 15 16:44:27 +0000 2025,Tidak ada yang mendengar kabar tumbuh nya pohon Tapi saat pohon itu tumbang semua orang akan membicarakannya begitupun ketika pohon nya berbuah mereka datang hanya untuk mengambil buah nya lalu pergi.,dengar kabar tumbuh pohon pohon tumbang orang bicara pohon buah ambil buah pergi
Fri Aug 15 15:37:56 +0000 2025,Dinas Pemadam Kebakaran dan Penyelamatan Banyuwangi melakukan penanganan Pohon mangga yang tumbang menutupi akses jalan kendaraan di Lingkungan Cungking Kelurahan Mojopanggung Kecamatan Giri Kabupaten Banyuwangi. https://t.co/7KGMFH1wus,dinas madam bakar selamat banyuwangi tangan pohon mangga tumbang tutup akses jalan kendara lingkung cungking lurah mojopanggung camat giri kabupaten banyuwangi url
Fri Aug 15 14:59:47 +0000 2025,GWTEREAK SATU BEKASI TIMUR DENGER SUARAGW BUMI BERGONCANG SUNGAI MELUAP POHON TUMBANG BEKASI TURBULENSHEBATTTT,gwtereak bekas timur denger suaragw bumi bergoncang sungai luap pohon tumbang bekas turbulenshebat
Fri Aug 15 09:51:03 +0000 2025,Pas pulang ada pohon tumbang di jalan raya bikin macet hari yang mantap:'),pulang pohon tumbang jalan raya macet mantap
Fri Aug 15 09:48:03 +0000 2025,Polsek Bukit Batu Respon Cepat Pohon Tumbang Timpa Mobil di Jalan Cilik Riwut Palangka Raya Polsek Bukit Batu Polresta Palangka Raya bergerak cepat menanggapi insiden pohon tumbang yang menimpa sebuah mobil di Jalan Cilik Riwut Km 20 Kelurahan Marang Kecamatan Bukit Batu. https://t.co/o8SyvIoxPa,polsek bukit batu respon cepat pohon tumbang timpa mobil jalan cilik riwut palangka raya polsek bukit batu polresta palangka raya gerak cepat tanggap insiden pohon tumbang timpa mobil jalan cilik riwut lurah marang camat bukit batu url
Fri Aug 15 06:27:33 +0000 2025,KEBUMEN Babinsa Desa Tunjungseto Koramil 09/Kutowinangun Koptu As Syamsuh melaksanakan pengecekan lokasi bencana alam pohon tumbang yang menimpa rumah warga di Dusun Panajung RT 02/01 Desa Tunjungseto Kecamatan Kutowinangun Kabupaten Kebumen Jum'at (15/8/2025). https://t.co/FaS1mn07Nq,kebumen babinsa desa tunjungseto koramil kutowinangun koptu syamsuh laksana kece lokasi bencana alam pohon tumbang timpa rumah warga dusun panajung desa tunjungseto camat kutowinangun kabupaten kebumen jum url
Fri Aug 15 02:41:43 +0000 2025,@zakiberkata Anginnya dingin ama kenceng sking kencengnya pohon dket rumah bagian atas tumbang,user angin dingin ama kenceng sking kenceng pohon dket rumah tumbang
Fri Aug 15 01:29:43 +0000 2025,Dalam dua pekan terakhir Kota Malang sudah diguncang empat kejadian pohon tumbang. Dampak cuaca ekstrem kembali mengganggu fasilitas umum (fasum) dan aktivitas warga. https://t.co/9mDgTwlXHh,pekan kota malang guncang jadi pohon tumbang dampak cuaca ekstrem ganggu fasilitas fasum aktivitas warga url
Fri Aug 15 00:48:52 +0000 2025,tidak ada yang mendengar kabar tumbuhnya pohon tapi saat pohon itu tumbang semua orang akan membicarakan begitupun saat pohon itu berbuah mereka semua akan datang mengambil buahnya lalu pergi,dengar kabar tumbuh pohon pohon tumbang orang bicara pohon buah ambil buah pergi
Fri Aug 15 00:44:11 +0000 2025,Tidak ada yang mendengar kabar tumbuhnya pohon tapi saat pohon itu tumbang semua orang akan membicaraknya begitupun ketika pohonnya berbuah mereka datang hanya untuk mengambil buah nya lalu pergi ... Bumi 15 Agustus 2024,dengar kabar tumbuh pohon pohon tumbang orang membicaraknya pohon buah ambil buah pergi bumi agustus
Thu Aug 14 16:23:58 +0000 2025,Pohon ini tumbang juga pada akhirnya:) https://t.co/01I32VO8nN,pohon tumbang url
Thu Aug 14 14:12:13 +0000 2025,Tanggapi Laporan Masyarakat Polsek Bukit Batu Bantu Evakuasi Mobil Tertimpa Pohon Tumbang ) https://t.co/UwQDQrcan6,tanggap lapor masyarakat polsek bukit batu bantu evakuasi mobil timpa pohon tumbang url
Thu Aug 14 13:31:33 +0000 2025,Pohon Tumbang di Dekat Rumah Wawali Bontang Arus Lalu Lintas Sempat Macet Total https://t.co/rOYhlGjEau,pohon tumbang rumah wawali bontang arus lintas macet total url
Thu Aug 14 13:28:22 +0000 2025,Pohon Tumbang Tutup Jalan Pupuk Raya Bontang Lalu Lintas Macet Dua Jam https://t.co/rRCArfz7a1,pohon tumbang tutup jalan pupuk raya bontang lintas macet jam url
Thu Aug 14 12:53:00 +0000 2025,Puisiku ini trcipta dr htiku yg trdlm. Mataku slalu basah oleh air mata Ttapi rasaku trasa kring krontang Bagai pohon yg tmbuh dtelaga luas mngkin akn tumbang Tak ada daun hijau dsetiap rntingnya Apa lg bunga mekar harum mewangi baunya Sngguh tak ada Khidupn dunia fana yg mnyiksa https://t.co/CviQdVr420,puisi trcipta htiku trdlm mata slalu basah air mata ttapi trasa kring krontang pohon tmbuh dtelaga luas mngkin akn tumbang tak daun hijau dsetiap rntingnya bunga mekar harum wangi bau sngguh tak khidupn dunia fana mnyiksa url
Thu Aug 14 12:44:19 +0000 2025,Yeremia menegur bangsa yang keras hati &amp; menolak firman Tuhan memperingatkan datangnya musuh (Yer5 6). Yehezkiel menggambarkan Mesir jatuh seperti pohon besar yang tumbang (Yeh31). Ams14: orang bijak takut akan Tuhan &amp; menjauhi kejahatan. #Day226 #bibleJeff #BibleInAYear,yeremia tegur bangsa keras hati tolak firman tuhan ingat musuh yer yehezkiel gambar mesir jatuh pohon besar tumbang yeh ams orang bijak takut tuhan jauh jahat
Thu Aug 14 08:51:57 +0000 2025,Kapolres Nagekeo bersihkan pohon tumbang yang menghalangi jalan. #polresnagekeo #bekerjadenganhati #kapolresnagekeo #polripresisi #polriuntukmasyarakat https://t.co/btDKHOl1I0,kapolres nagekeo sih pohon tumbang halang jalan url
Thu Aug 14 08:48:25 +0000 2025,Bencana Tanah Longsor di Sukaraja Rumah Roboh dan Pohon Tumbang https://t.co/7m7qmPQ9cb,bencana tanah longsor sukaraja rumah roboh pohon tumbang url
Thu Aug 14 03:38:43 +0000 2025,Pohon tumbang timpa empat sepeda motor #berita #news #jtv #jtvbanyuwangi #banyuwangi #jawatimur #trending #trendingindonesia https://t.co/jaCibslRXh,pohon tumbang timpa sepeda motor url
Thu Aug 14 02:48:33 +0000 2025,Bersepeda td pagi: - menegur pemotor yg merokok - diklakson truk tronton yg uuuh banget ditelinga - mindahin patahan pohon tumbang kalau saya mongtoran kemungkinan kecil saya lakukan itu (bersepeda aja yuk banyak kebaikan dijalan bisa kita lakukan) Selalu ada cerita dijalan. https://t.co/D2WNjEOUZs,sepeda pagi tegur motor rokok klakson truk tronton telinga mindahin patah pohon tumbang mongtoran laku sepeda yuk baik jalan laku cerita jalan url
Thu Aug 14 02:25:12 +0000 2025,@tehmaanis Kayanya jgn dulu deh lagi musim hujan dan angin kenceng. Pohon tumbang lg banyak,user kaya deh musim hujan angin kenceng pohon tumbang
Thu Aug 14 01:50:30 +0000 2025,@tanyarlfes mendung poll dingin angin nya gede buanget ngeri pohon ada yang tumbang. karena daerah gua ada hutan gitu biasanya kalau hujan gede + angin banyak yang tumbang.,user mendung poll dingin angin gede buanget ngeri pohon tumbang daerah hutan hujan gede angin tumbang
Thu Aug 14 00:46:33 +0000 2025,Warga Kuala Tungkal Tanjung Jabung Barat dikejutkan hujan deras disertai angin kencang dan butiran es sebesar kerikil Selasa (12/8). Beberapa pohon tumbang atap rumah rusak dan listrik sempat padam di sejumlah titik. SV: Naysila Haryani Punya info ? Tag @Galanggang Id ya! https://t.co/GdHd65MSHd,warga kuala tungkal tanjung jabung barat kejut hujan deras serta angin kencang butir besar kerikil pohon tumbang atap rumah rusak listrik padam titik naysila haryani info tag user url
Thu Aug 14 00:46:04 +0000 2025,@Tan_Mar3M Emang PkS lagi jalan2 ke mana ya min apa nunggu ada pohon besar tumbang baru nongol biar ada pah lawan begitu...,user pks jalan min nunggu pohon besar tumbang nongol biar pah lawan
Wed Aug 13 16:45:23 +0000 2025,@CNNIndonesia @KPK_RI cari muka Kata pepatah pohon pinang kalo sudah tumbang kodok pun bisa manjat ke atasnya.,user user cari muka pepatah pohon pinang kalo tumbang kodok manjat
Wed Aug 13 13:36:27 +0000 2025,Pernah menyusuri pagar panjang ini pas mau nyebrang tiba2 ada dahan pohon tumbang persis di atas trotoar. Di blkg saya wkt itu ada kakek-nenek lg jalan tp msh di dlm pagar hampir aja ketiban. Bersyukur selamat krn beda brp detik aja saya atau lansia td bisa kena musibah,susur pagar nyebrang dahan pohon tumbang persis trotoar blkg wkt kakek nenek jalan msh pagar ketiban syukur selamat beda brp detik lansia kena musibah
Wed Aug 13 12:36:24 +0000 2025,Peristiwa hujan es dan angin kencang melanda wilayah pesisir Tungkal Ilir Tanjung Jabung Barat Jambi. Kejadian ini menimbulkan kepanikan di kalangan warga dan menyebabkan pemadaman listrik karena banyaknya pohon yang tumbang. Angin kencang juga menyebabkan beberapa atap rumah https://t.co/mA6TFtIIrz,peristiwa hujan angin kencang landa wilayah pesisir tungkal ilir tanjung jabung barat jambi jadi timbul panik kalang warga sebab madam listrik pohon tumbang angin kencang sebab atap rumah url
Wed Aug 13 12:35:21 +0000 2025, Ada beberapa rumah yang rusak dan sejumlah pohon tumbang kami hari ini langsung melakukan pemulihan semua yang terdampak kata Sekretaris Daerah Kabupaten Sleman Susmiarto https://t.co/DwOnPfLKlo,rumah rusak pohon tumbang langsung pulih dampak sekretaris daerah kabupaten sleman susmiarto url
Wed Aug 13 11:39:59 +0000 2025,Brimob Bantu Evakuasi Pohon Tumbang di Jl. MT. Haryono Kota Balikpapan @korpsbrimobkaltim ©️ Tim Produksi Humas Korps Brimob Polri #polripresisi #humaskorbrimob #brimobuntuknusadanbangsa https://t.co/R54fCNDqSm,brimob bantu evakuasi pohon tumbang jalan haryono kota balikpapan user tim produksi humas korps brimob polri url
Wed Aug 13 09:24:53 +0000 2025,Pangkas pohon cegah bahaya! Yuk masyarakat juga ikut berpartisipasi! Ayo pangkas pohon secara mandiri/kerja bakti utk cegah pohon tumbang. Bersama kita wujudkan lingkungan aman &amp; nyaman! Follow :https://t.co/awVkfGDR35 __ #salamtangguh #salamkemanusiaan #siapuntukselamat https://t.co/VqKHpRBvAM,pangkas pohon cegah bahaya yuk masyarakat partisipasi ayo pangkas pohon mandiri kerja bakti utk cegah pohon tumbang wujud lingkung aman nyaman follow url url
Wed Aug 13 08:37:01 +0000 2025,Apakah sebentar lagi akan muncul berita banjir dan pohon tumbang?,sebentar muncul berita banjir pohon tumbang
Wed Aug 13 07:09:51 +0000 2025,HOAKS] IBU HAMIL TEWAS TERTIMPA POHON KELAPA YANG TUMBANG DI INDONESIA https://t.co/6ZpqfBwFKj,hoaks hamil tewas timpa pohon kelapa tumbang indonesia url
Wed Aug 13 07:07:37 +0000 2025,HOAKS] IBU HAMIL TEWAS TERTIMPA POHON KELAPA YANG TUMBANG DI INDONESIA https://t.co/TnUaVVAXxx,hoaks hamil tewas timpa pohon kelapa tumbang indonesia url
Wed Aug 13 06:36:34 +0000 2025,Pemkot Tangerang Respons Cepat Turunkan Tim Evakuasi Pohon Tumbang di Dua Lokasi Informasi selengkapnya: https://t.co/O02Dizptxd,pemkot tangerang respons cepat turun tim evakuasi pohon tumbang lokasi informasi lengkap url
Wed Aug 13 06:36:14 +0000 2025,Sigap Hadapi Cuaca Ekstrem Petugas Gabungan Kota Tangerang Tanggulangi Pohon Tumbang hingga Banjir Informasi selengkapnya: https://t.co/EF26xvmhjf,sigap hadap cuaca ekstrem tugas gabung kota tangerang tanggulang pohon tumbang hingga banjir informasi lengkap url
Wed Aug 13 05:14:03 +0000 2025,Jalan poros korololama-korololaki sering terjadi pohon tumbang seperti yg terjadi hari ini warga yg akan melintas melewati ruas jalan ini diimbau utk selalu berhati-hati. Terima kasih bagi warga yg telah turut membantu pembersihan pohon tumbang sehingga jalan dpt dilalui kembali https://t.co/vyhkQVsV9s,jalan poros korololama korololaki pohon tumbang warga lintas lewat ruas jalan imbau utk hati hati terima kasih warga bantu bersih pohon tumbang jalan url
Wed Aug 13 03:52:08 +0000 2025,Dibantu warga dan pengendara. Personel Sat lantas melakukan pembersihan pohon tumbang yang menutup akses jalan di Pendakian Desa Korolama menuju kota Kolondale Kecamatan Petasia https://t.co/fwa737dEuW,bantu warga kendara personel sat lantas bersih pohon tumbang tutup akses jalan daki desa korolama kota kolondale camat petasia url
Wed Aug 13 03:20:00 +0000 2025,TransJakarta alihkan rute bus imbas perbaikan jalan dan pohon tumbang https://t.co/KUjYybbSst,transjakarta alih bus imbas baik jalan pohon tumbang url
Wed Aug 13 02:51:53 +0000 2025,Fakta Tangguh Pohon besar bisa tumbang hanya dlm detik saat angin kencang &gt;45 km/jam. ️Tanda bahaya: akar terangkat batang miring daun rontok tak wajar. Jauhkan kendaraan &amp; diri dari pohon tinggi saat cuaca buruk. Siaga hari ini selamat esok. #Malang #FaktaTangguh,fakta tangguh pohon besar tumbang detik angin kencang jam tanda bahaya akar angkat batang miring daun rontok tak wajar jauh kendara pohon cuaca buruk siaga selamat esok
Wed Aug 13 02:34:03 +0000 2025,TransJakarta alihkan rute bus imbas perbaikan jalan dan pohon tumbang https://t.co/LCP1y7bj3T https://t.co/AkHsIG4zpU,transjakarta alih bus imbas baik jalan pohon tumbang url url
Wed Aug 13 01:49:05 +0000 2025,Mohon ijin melaporkan Rilis Konten Hoaks hari Rabu tanggal 13 Agustus 2025 : 1. [HOAKS] IBU HAMIL TEWAS TERTIMPA POHON KELAPA YANG TUMBANG DI INDONESIA https://t.co/GuPbA7UymS 2. [HOAKS] SBY DIRAWAT DI RUMAH SAKIT PADA AWAL AGUSTUS 2025 https://t.co/xy0SjzJgPy,mohon ijin lapor rilis konten hoaks tanggal agustus hoaks hamil tewas timpa pohon kelapa tumbang indonesia url hoaks sby rawat rumah sakit agustus url
Wed Aug 13 01:47:10 +0000 2025,Hujan Intensitas Lama Picu Banjir dan Pohon Tumbang di Kota Tangerang https://t.co/HB9zTzwj5Z,hujan intensitas picu banjir pohon tumbang kota tangerang url
Wed Aug 13 01:28:56 +0000 2025,@xonwoo Coba tanya sama pohon yang tumbang? Apakah bisa?,user coba pohon tumbang
Wed Aug 13 00:43:47 +0000 2025,Brimob Polda Kaltim Sigap Evakuasi Pohon Tumbang di Jalan MT. Haryono Balikpapan #polri #divhumas #poldakaltim #coolingsystem #IKN #ibukotanusantara #Mahakam https://t.co/Df4NuXpctw,brimob polda kaltim sigap evakuasi pohon tumbang jalan haryono balikpapan url
Tue Aug 12 23:24:36 +0000 2025,Pohon abar berdiameter 90 cm tumbang di Jalan Raya Goranggareng Magetan akibat angin kencang. Lalu lintas lumpuh 40 menit. https://t.co/kuYDaXtOk0,pohon abar diameter tumbang jalan raya goranggareng magetan akibat angin kencang lintas lumpuh menit url
Tue Aug 12 23:21:32 +0000 2025,@deydeaaa Ada pohon tumbang kena 2 mobil apa ya...,user pohon tumbang kena mobil
Tue Aug 12 22:59:08 +0000 2025,@BaseBDG Dingin bgtt angin gede semalem pohon pisang ampe tumbang https://t.co/NqnS7fp96z,user dingin bgtt angin gede semalem pohon pisang tumbang url
Tue Aug 12 22:39:56 +0000 2025,LAGII? udah ditahap mimpiin Sendi tiap malemyang ini foto berduaaa HEPIIIIII BNGTT tapi dia betee karena fotonya diatas pohon tumbang jadi pohonnya gak seimbang kita berdua jatohterus dia maless foto lagii dan males bangunin aku tapi tetep dia bantuin#sandyourheart,lagi tahap mimpiin sendi malemyang foto dua hepi bngtt betee foto atas pohon tumbang pohon imbang dua jatohterus maless foto lagi malas bangunin tetep bantuin
